day,slot_time,slot_name,slot_presentation_count,slot_cross_platform_count,presentation_id,presentation_number,posterboard_number,title,session_title,start,affiliation,products,source_keywords,presentation_url
Apr 22,9:00 AM,Morning,55,4,4979,7047,26,Characterization of TKI-induced drug-tolerant persister cells from patient-derived cell lines,Drug Resistance 2: Tyrosine Kinase Inhibitors,4/22/2026 9:00:00 AM,"INSERM U981 (Gustave Roussy), Villejuif, France | Gustave Roussy, Villejuif, France | Inserm U981, Institute Gustave Roussy, Villejuif, France | INSERM U981 (Gustave Roussy), villejuif, France",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/4979
Apr 22,9:00 AM,Morning,55,4,8682,7063,10,p300 bromodomain inhibitors impair cell proliferation by inducing senescence in HPV positive head and neck squamous cell carcinoma,Epigenetic Modulators 2,4/22/2026 9:00:00 AM,"Case Western Reserve University School of Medicine, Cleveland, OH | University Hospitals Cleveland Medical Center, Cleveland, OH",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/8682
Apr 22,9:00 AM,Morning,55,4,10690,7422,6,Investigation of acquired resistance to atezolizumab-bevacizumab in hepatocellular carcinoma: Paired tumor microenvironment analysis in a mouse model and human subjects,Microenvironmental Determinants of Therapy Response and Resistance 2,4/22/2026 9:00:00 AM,"National Taiwan University Hospital, Taipei, Taiwan | National Taiwan University, Taipei, Taiwan | Department of Medical Research, National Taiwan University Hospital, Taipei, Taiwan | National Taiwan University Cancer Center (NTUCC), Taipei, Taiwan | Professor, Dept. of Internal Medicine, National Taiwan University Hospital, Taipei, Taiwan",nCounter,nCounter,https://www.abstractsonline.com/pp8/#!/21436/presentation/10690
Apr 22,9:00 AM,Morning,55,4,10710,7440,24,Characterization of the metastatic TIME via spatial transcriptomics reveals unique cellular phenotypes post anti-CSF-1R and immuno-chemotherapy,Microenvironmental Determinants of Therapy Response and Resistance 2,4/22/2026 9:00:00 AM,"Baylor College of Medicine, Houston, TX | UT MD Anderson Cancer Center, Houston, TX",MerFISH,MerFISH,https://www.abstractsonline.com/pp8/#!/21436/presentation/10710
Apr 22,9:00 AM,Morning,55,4,10821,7443,27,Low hypoxia microenvironment and impaired T cell maturation drive immunotherapy resistance in premenopausal triple negative breast cancer,Microenvironmental Determinants of Therapy Response and Resistance 2,4/22/2026 9:00:00 AM,"Division of Molecular Medicine, St. John's Research Institute, Bangalore, India | Department of Surgical Oncology, St. John's Medical College and Hospital, Bangalore, India | Department of Surgical Oncology, Sri Shankara Cancer Hospital and Research Centre, Bangalore, India",GeoMx,GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/10821
Apr 22,9:00 AM,Morning,55,4,2513,7503,5,Spatio-temporal analysis of EGFR inhibitor resistant tumor epithelial clusters,Tumor Heterogeneity,4/22/2026 9:00:00 AM,"Division of Cellular Signaling, National Cancer Center Japan, Tokyo, Japan | Department of Diagnostic Pathology, Juntendo University Hospital, Tokyo, Japan | National Cancer Center Japan, Tokyo, Japan | General Thoracic Surgery, Juntendo University Hospital, Tokyo, Japan",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/2513
Apr 22,9:00 AM,Morning,55,4,2525,7514,16,Spatial multimodal and functional dissection reveal a UCHL1-driven malignant program in clear cell renal cell carcinoma,Tumor Heterogeneity,4/22/2026 9:00:00 AM,"Washington University in St. Louis, Saint Louis, MO | Johns Hopkins University, Baltimore, MD",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/2525
Apr 22,9:00 AM,Morning,55,4,7193,7528,9,Utilizing confocal live-cell imaging for evaluating therapeutic efficacy and toxicity in complex oncology models,"Tumor Models and Assays: In Vitro, In Vivo",4/22/2026 9:00:00 AM,"Sartorius, Ann Arbor, MI | Sartorius, Royston, United Kingdom",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/7193
Apr 22,9:00 AM,Morning,55,4,2753,7606,26,Tumor and Host Determinants of the Breast Tumor Immune Microenvironment in Kenyan Breast Cancer Women,"Risk Prediction Modeling, Screening, Early Detection, and Preneoplastic and Tumor Markers",4/22/2026 9:00:00 AM,"Division of Cancer Epidemiology and Genetics, National Cancer Institute, Bethesda, MD | Aga Khan University Hospital, Nairobi, Kenya | Cancer Genomics Research Laboratory, Frederick National Laboratory for Cancer Research, Frederick, MD | Mount Kenya University, Nairobi, Kenya | Center for Cancer Research, National Cancer Institute, Bethesda, MD",nCounter,nCounter,https://www.abstractsonline.com/pp8/#!/21436/presentation/2753
Apr 22,9:00 AM,Morning,55,4,6811,7641,28,Decoding the spatial architecture of the immune microenvironment in mismatch repair-deficient colorectal carcinogenesis,"Cancer and Cancer Related Alterations, Detection Approaches, and Molecular Characterization",4/22/2026 9:00:00 AM,"Clinical Cancer Prevention, The University of Texas MD Anderson Cancer Center, Houston, TX | Pathology, The University of Texas MD Anderson Cancer Center, Houston, TX | Gastroenterology, Hepatology and Nutrition, The University of Texas MD Anderson Cancer Center, Houston, TX | Colorectal Surgery, The University of Texas MD Anderson Cancer Center, Houston, TX",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/6811
Apr 22,9:00 AM,Morning,55,4,9526,7743,3,Pre-existing T cells drive durable anti-tumor immunity after oncolytic virus therapy in glioblastoma,Immune Response to Therapies,4/22/2026 9:00:00 AM,"Cancer Immunology and Virology, Dana-Farber Cancer Institute, Boston, MA | Harvey Cushing Neuro-oncology Laboratories, Department of Neurosurgery and Center for Tumors of the, Mass General Brigham Cancer Institute, Boston, MA | Department of Molecular Cell Biology, Weizmann Institute of Science, Rehovot, Israel | Department of Pathology and Krantz Family Center for Cancer Research, Massachusetts General Hospital, Boston, MA",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/9526
Apr 22,9:00 AM,Morning,55,4,9528,7745,5,EGFR-TKI enhances anti-CD47 antibody-mediated macrophage phagocytosis in EGFR-mutant non-small cell lung cancer,Immune Response to Therapies,4/22/2026 9:00:00 AM,"Yonsei New Il Han Institute for Integrative Lung Cancer Research, Seoul, Korea, Republic of | Department of Research, Yonsei Biomedical Research Institute, Seoul, Korea, Republic of | Yonsei University College of Medicine, Seoul, Korea, Republic of | JEUK Institute for Cancer Research, JEUK Co., Gumi, Korea, Republic of | ImmuneOncia Therapeutics, Inc., Gyeonggi-do, Korea, Republic of",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/9528
Apr 22,9:00 AM,Morning,55,4,9588,7775,3,Pharmacodynamic biomarkers of TGFβR2xPD-1 bispecific antibody INCA33890 in patients with MSS metastatic colorectal cancer (mCRC),Immunomodulatory Agents and Interventions,4/22/2026 9:00:00 AM,"Incyte Corporation, Wilmington, DE | The University of Texas MD Anderson Cancer Center, Houston, TX",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/9588
Apr 22,9:00 AM,Morning,55,4,1782,7813,16,Antitumor activity of a B7-H3 antibody-drug conjugate in osteosarcoma patient-derived and metastatic models,Immunotherapies in Pediatric Cancers,4/22/2026 9:00:00 AM,"UT MD Anderson Cancer Center, Houston, TX | Oncology Research for Biologics and Immunotherapy Translation (ORBIT), MD Anderson Cancer Center, Houston, TX",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/1782
Apr 22,9:00 AM,Morning,55,4,1808,7883,14,"Surface CADM1 (Cell Adhesion Molecule 1) abundance predicts payload delivery and in-vitro efficacy of CADM1-GGFG-Exatecan ADC in osteosarcoma, aiding optimal candidate selection","Targeted Therapies, Predispositions, and Survivorship in Pediatric Cancers",4/22/2026 9:00:00 AM,"The University of Texas MD Anderson Cancer Center, Houston, TX | UT MD Anderson Cancer Center, Houston, TX | The University of Texas MD Anderson Cancer Center",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/1808
Apr 22,9:00 AM,Morning,55,4,8550,7907,12,"Genomic, immune, and clinical characterization of estrogen receptor-positive, HER2-low breast cancer: The NextGIM trial latest updates",Translational Biomarkers and Emerging Molecular Approaches,4/22/2026 9:00:00 AM,"IRCCS Ospedale Policlinico San Martino, Genova, Italy | University of Genova, Genova, Italy | University of Piemonte Orientale, Novara, Italy | Institute of Oncology IOV-IRCCS, Padova, Italy | University of Naples ""Federico II"", Naples, Italy | FPO Istituto Candiolo (IRCCS), Candiolo, Italy | Centro di Riferimento Oncologico IRCCS, Aviano, Italy",nCounter,nCounter,https://www.abstractsonline.com/pp8/#!/21436/presentation/8550
Apr 22,9:00 AM,Morning,55,4,11396,LB423,13,Invigorating pre-existing tumor-infiltrating expandable (TIE) T cell clonotypes in exceptional responders with dual PARP-PD-1 blockade in homologous recombination deficient (HRD) pancreatic cancer,Late-Breaking Research: Clinical Research 4,4/22/2026 9:00:00 AM,"Memorial Sloan Kettering Cancer Center, New York, NY",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/11396
Apr 22,9:00 AM,Morning,55,4,11401,LB427,17,"Humanized PDX models uncover drug-reversible epigenetic immune exclusion governing T-cell therapy response in DLBCL, captured in patients by EPICORE stratifier",Late-Breaking Research: Clinical Research 4,4/22/2026 9:00:00 AM,"Weill Cornell Medicine, New York, NY | Columbia University, New York, NY | Kore University of Enna, Enna, Italy | immunoLogic inc., San Francisco, CA | Cell Signaling Technology, Beverly, MA | Elucidate Bio, Medford, MA | Sapienza University of Rome, Rome, Italy | Perelman School of Medicine at the University of Pennsylvania, Philadelphia, PA | City of Hope Comprehensive Cancer Center, Duarte, CA | IFOM ETS-The AIRC Institute of Molecular Oncology, Milan, Italy",CosMx,CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/11401
Apr 22,9:00 AM,Morning,55,4,11692,LB492,11,"Chromosome 17q genes BIRC5, CDC6, IGF2BP1, and TK1 are oncogenic dependencies in MYCN-amplified neuroblastoma",Late-Breaking Research: Tumor Biology 3,4/22/2026 9:00:00 AM,"Keck School of Medicine of USC, Los Angeles, CA | Children's Hospital of Philadelphia, Philadelphia, PA | Children's Hospital Los Angeles, Los Angeles, CA | City of Hope Cancer Center, Duarte, CA | The University of Sheffield, Sheffield, United Kingdom",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/11692
Apr 22,9:00 AM,Morning,55,4,3308,6877,21,Chromatin networks inform the development of prognostic gene expression signatures in human cancers,Network Biology and Precision Medicine,4/22/2026 9:00:00 AM,"Pathology and Laboratory Medicine, Weill Cornell Medicine, New York, NY | Università di Torino, Torino, Italy | Università San Raffaele, Milano, Italy",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/3308
Apr 22,9:00 AM,Morning,55,4,1420,6982,10,Patient-derived uveal melanoma organoids reveal HLA-I-restricted tumor antigens and tumor-reactive T cells,Novel Models of Immunotherapy Response,4/22/2026 9:00:00 AM,"Memorial Sloan Kettering Cancer Center, New York, NY",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/1420
Apr 22,9:00 AM,Morning,55,4,4943,7027,6,Multi-lineage evolution of drug resistance via a novel keratin 17+ drug tolerant persister population in EGFR-mutant NSCLC,Drug Resistance 2: Tyrosine Kinase Inhibitors,4/22/2026 9:00:00 AM,"Thoracic/Head and Neck Medical Oncology, UT MD Anderson Cancer Center, Houston, TX | Department of Systems and Computational Biomedicine, Weill Cornell Medicine, New York, NY | Weill Cornell Medicine, New York, NY | UT MD Anderson Cancer Center, Houston, TX",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/4943
Apr 22,9:00 AM,Morning,55,4,8501,7412,29,ANXA1 and MYADM regulate CD4+T cell differentiation and exhaustion in non-small cell lung cancer (NSCLC),Functional and Spatial Regulation of Immune Evasion and Anti-Tumor Immunity,4/22/2026 9:00:00 AM,"Yonsei University College of Medicine, Seoul, Korea, Republic of | Yonsei University College of Medicine SBSI, Seoul, Korea, Republic of",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8501
Apr 22,9:00 AM,Morning,55,4,10689,7421,5,Palmatine modulates tumor microenvironment and improves gemcitabine efficacy in PDAC via HOXA10-STAT3 axis suppression,Microenvironmental Determinants of Therapy Response and Resistance 2,4/22/2026 9:00:00 AM,"Molecular Medicine, UT Health Science Center at San Antonio, San Antonio, TX | UT Health Science Center at San Antonio, San Antonio, TX | Bruker Spatial Biology, St. Louis, MO | Radiation Oncology, UT Health Science Center at San Antonio, San Antonio, TX | Population Health Sciences, Mays Cancer Center, UT Health Science Center at San Antonio, San Antonio, TX | Mays Cancer Center, Medicine, UT Health Science Center at San Antonio, San Antonio, TX | Surgery, UT Health Science Center at San Antonio, San Antonio, TX | Greehey Children's Cancer, San Antonio, TX | Pathology & Laboratory Medicine, UT Health Science Center at San Antonio, San Antonio, TX | Population Health Sciences, Mays Cancer Center, Greehey Childrens Cancer Institute, UT Health Science Center at San Antonio, San Antonio, TX | Molecular Medicine, Urology, Pharmacology, UT Health Science Center at San Antonio, San Antonio, TX",,Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10689
Apr 22,9:00 AM,Morning,55,4,10791,7451,2,Integrated bulk and single cell transcriptomics reveal PARL as a mitochondrial regulator associated with immunometabolic reprogramming and favorable prognosis in lung squamous cell carcinoma,Therapeutic Modulation of the Tumor Microenvironment: New Targets and Approaches 2,4/22/2026 9:00:00 AM,"Faculty of Medicine, Mutah University, Al-Karak, Jordan | Griffin Hospital, Derby, CT | Department of Medicine, Jefferson Einstein Philadelphia Hospital, Philadelphia, PA | UPMC Hillman Cancer Center, Pittsburgh, PA | University of Vermont Medical Center, Colchester, VT",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10791
Apr 22,9:00 AM,Morning,55,4,2510,7500,2,Dependent lineage regulatory programs in TP53-mutated acute myeloid leukemia revealed through deep single-cell multi-omic profiling of patient samples,Tumor Heterogeneity,4/22/2026 9:00:00 AM,"MRC Molecular Haematology Unit, Radcliffe Department of Medicine, Weatherall Institute of Medicine, University of Oxford, Oxford, United Kingdom | Translational Development, Bristol Myers Squibb, Brisbane, CA | Informatics and Predictive Sciences, Bristol Myers Squibb, Cambridge, MA | Informatics and Predictive Sciences, Bristol Myers Squibb, Summit, NJ | Informatics and Predictive Sciences, Bristol Myers Squibb, San Diego, CA | Informatics and Predictive Sciences, Bristol Myers Squibb, Seattle, WA | Informatics and Predictive Sciences, Bristol Myers Squibb, Sevilla, Spain | Translational Development, Bristol Myers Squibb, Summit, NJ | Translational Development, Bristol Myers Squibb, Cambridge, MA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/2510
Apr 22,9:00 AM,Morning,55,4,6602,7663,17,Discovery of tumor-specific and neoantigenic peptides in cancer tissue samples using mass spectrometry-based immunopeptidomic,"Multi-Omics, Systems Biology, and Biological Mass Spectrometry",4/22/2026 9:00:00 AM,"PreOmics Inc., Billerica, MA | Biognosys AG, Schlieren, Switzerland | Bruker Daltonics GmbH & Co. KG, Bremen, Germany",,Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/6602
